algorithm,validation_method,remove_outliers,scale_data,use_pca,params,time,conf_matrix,accuracy,precision,recall,f1
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.08285975456237793,"[[87.0, 74.0, 17.0, 8.0], [60.0, 45.0, 21.0, 10.0], [17.0, 24.0, 5.0, 3.0], [8.0, 4.0, 5.0, 7.0]]",0.36446526332022516,0.2989916502655938,0.29150285273356696,0.29183179512580965
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.0762944221496582,"[[80.0, 80.0, 16.0, 10.0], [63.0, 49.0, 17.0, 7.0], [19.0, 21.0, 6.0, 3.0], [10.0, 4.0, 7.0, 3.0]]",0.34919808774770605,0.26248971954579575,0.24625450135387586,0.2486858641641059
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.07403182983398438,"[[90.0, 75.0, 15.0, 6.0], [64.0, 45.0, 20.0, 7.0], [20.0, 22.0, 3.0, 4.0], [7.0, 7.0, 6.0, 4.0]]",0.3594147582697201,0.2647494585822234,0.33310165296403454,0.2533587171937632
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.07380127906799316,"[[101.0, 65.0, 13.0, 7.0], [68.0, 43.0, 17.0, 8.0], [17.0, 27.0, 3.0, 2.0], [12.0, 7.0, 2.0, 3.0]]",0.3796553319454083,0.2646029686214755,0.23604927500936582,0.24597941497184792
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.07333517074584961,"[[100.0, 65.0, 13.0, 8.0], [69.0, 43.0, 16.0, 8.0], [16.0, 28.0, 3.0, 2.0], [11.0, 7.0, 3.0, 3.0]]",0.37713007942015575,0.26316618701228006,0.23545442087677584,0.24501132220587374
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.07135486602783203,"[[105.0, 62.0, 15.0, 4.0], [68.0, 44.0, 18.0, 6.0], [20.0, 23.0, 2.0, 4.0], [9.0, 7.0, 5.0, 3.0]]",0.38973706530958435,0.267150407611664,0.32943206695070004,0.25298924107917414
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.06743860244750977,"[[116.0, 55.0, 13.0, 2.0], [69.0, 49.0, 15.0, 3.0], [13.0, 29.0, 3.0, 4.0], [12.0, 8.0, 3.0, 1.0]]",0.42778934381987815,0.2697086721641604,0.3535825710167835,0.26530677512389816
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.06452250480651855,"[[117.0, 55.0, 12.0, 2.0], [69.0, 49.0, 15.0, 3.0], [12.0, 29.0, 4.0, 4.0], [12.0, 8.0, 3.0, 1.0]]",0.4328398488703833,0.2763537871066892,0.3667311140160728,0.27388648526882564
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.06412768363952637,"[[115.0, 55.0, 14.0, 2.0], [69.0, 49.0, 15.0, 3.0], [13.0, 29.0, 3.0, 4.0], [12.0, 8.0, 3.0, 1.0]]",0.42526409129462567,0.26827189055496503,0.35002218032952714,0.2637459211422868
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.07317328453063965,"[[85.0, 68.0, 20.0, 13.0], [59.0, 45.0, 24.0, 8.0], [17.0, 24.0, 6.0, 2.0], [6.0, 5.0, 9.0, 4.0]]",0.35444136016655103,0.26980633915080016,0.2668193291650432,0.2656922783922751
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.07208800315856934,"[[87.0, 76.0, 16.0, 7.0], [66.0, 44.0, 18.0, 8.0], [17.0, 24.0, 6.0, 2.0], [9.0, 5.0, 7.0, 3.0]]",0.3543064230087131,0.26284704322576263,0.3277429218106624,0.2474652526307273
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.06854844093322754,"[[91.0, 72.0, 18.0, 5.0], [64.0, 45.0, 21.0, 6.0], [19.0, 21.0, 5.0, 4.0], [8.0, 7.0, 6.0, 3.0]]",0.3644845400570591,0.2648358322693433,0.3321663286796537,0.2525116361243221
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.06795048713684082,"[[101.0, 65.0, 13.0, 7.0], [67.0, 45.0, 16.0, 8.0], [16.0, 28.0, 3.0, 2.0], [12.0, 7.0, 2.0, 3.0]]",0.3847058369959133,0.26804863287504027,0.24002200885887862,0.2495493744729085
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.06784772872924805,"[[100.0, 66.0, 13.0, 7.0], [67.0, 45.0, 16.0, 8.0], [19.0, 26.0, 2.0, 2.0], [11.0, 7.0, 3.0, 3.0]]",0.3796553319454083,0.26140351793251154,0.23102707086035798,0.2419487858828706
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.06840896606445312,"[[105.0, 62.0, 15.0, 4.0], [68.0, 44.0, 18.0, 6.0], [20.0, 23.0, 2.0, 4.0], [9.0, 7.0, 5.0, 3.0]]",0.38973706530958435,0.267150407611664,0.32943206695070004,0.25298924107917414
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.06708526611328125,"[[117.0, 55.0, 12.0, 2.0], [69.0, 49.0, 15.0, 3.0], [12.0, 29.0, 4.0, 4.0], [12.0, 8.0, 3.0, 1.0]]",0.4328398488703833,0.2763537871066892,0.3667311140160728,0.27388648526882564
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.06799769401550293,"[[115.0, 55.0, 14.0, 2.0], [69.0, 49.0, 15.0, 3.0], [13.0, 29.0, 3.0, 4.0], [12.0, 8.0, 3.0, 1.0]]",0.42526409129462567,0.26827189055496503,0.35002218032952714,0.2637459211422868
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.07290840148925781,"[[116.0, 55.0, 13.0, 2.0], [69.0, 49.0, 15.0, 3.0], [13.0, 29.0, 3.0, 4.0], [12.0, 8.0, 3.0, 1.0]]",0.42778934381987815,0.2697086721641604,0.3535825710167835,0.26530677512389816
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.09249687194824219,"[[81.0, 69.0, 19.0, 17.0], [62.0, 47.0, 20.0, 7.0], [17.0, 23.0, 8.0, 1.0], [10.0, 7.0, 5.0, 2.0]]",0.34927519469504203,0.2606865258938446,0.25950814133876393,0.2585059949143331
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.07231259346008301,"[[83.0, 76.0, 17.0, 10.0], [64.0, 48.0, 17.0, 7.0], [20.0, 20.0, 7.0, 2.0], [9.0, 5.0, 7.0, 3.0]]",0.35687022900763354,0.2693045281728807,0.2491597763610115,0.2522584189855051
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.0716559886932373,"[[89.0, 74.0, 18.0, 5.0], [63.0, 46.0, 21.0, 6.0], [19.0, 21.0, 5.0, 4.0], [8.0, 7.0, 6.0, 3.0]]",0.3619400107949726,0.2639975312261243,0.33156983331142514,0.2519298373846479
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.06836485862731934,"[[100.0, 68.0, 12.0, 6.0], [68.0, 44.0, 16.0, 8.0], [18.0, 26.0, 2.0, 3.0], [11.0, 7.0, 3.0, 3.0]]",0.37713007942015575,0.2594655334363875,0.22969889067660856,0.24008257127897495
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.06911420822143555,"[[100.0, 65.0, 13.0, 8.0], [69.0, 43.0, 16.0, 8.0], [17.0, 28.0, 2.0, 2.0], [11.0, 7.0, 3.0, 3.0]]",0.3746048268949032,0.2577648531642787,0.22804985975763414,0.23865514483273162
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.06896257400512695,"[[105.0, 62.0, 15.0, 4.0], [68.0, 44.0, 18.0, 6.0], [20.0, 23.0, 2.0, 4.0], [9.0, 7.0, 5.0, 3.0]]",0.38973706530958435,0.267150407611664,0.32943206695070004,0.25298924107917414
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.07028889656066895,"[[117.0, 55.0, 12.0, 2.0], [69.0, 49.0, 15.0, 3.0], [12.0, 29.0, 4.0, 4.0], [12.0, 8.0, 3.0, 1.0]]",0.4328398488703833,0.2763537871066892,0.3667311140160728,0.27388648526882564
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.07030391693115234,"[[116.0, 55.0, 13.0, 2.0], [69.0, 49.0, 15.0, 3.0], [13.0, 29.0, 3.0, 4.0], [12.0, 8.0, 3.0, 1.0]]",0.42778934381987815,0.2697086721641604,0.3535825710167835,0.26530677512389816
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.06752610206604004,"[[115.0, 55.0, 14.0, 2.0], [69.0, 49.0, 15.0, 3.0], [13.0, 29.0, 3.0, 4.0], [12.0, 8.0, 3.0, 1.0]]",0.42526409129462567,0.26827189055496503,0.35002218032952714,0.2637459211422868
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.0852365493774414,"[[99.0, 56.0, 23.0, 8.0], [63.0, 32.0, 34.0, 7.0], [17.0, 17.0, 10.0, 5.0], [13.0, 6.0, 4.0, 1.0]]",0.35951114195389006,0.2542799500459148,0.25129779353960174,0.24753709540251112
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.08085465431213379,"[[109.0, 55.0, 13.0, 9.0], [71.0, 32.0, 24.0, 9.0], [18.0, 18.0, 8.0, 5.0], [14.0, 5.0, 4.0, 1.0]]",0.3798288225769142,0.2555755393754799,0.2515917076746021,0.25088163385748186
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.07800078392028809,"[[116.0, 54.0, 10.0, 6.0], [76.0, 41.0, 13.0, 6.0], [16.0, 21.0, 8.0, 4.0], [13.0, 6.0, 4.0, 1.0]]",0.4201750327704526,0.28269016631189275,0.28551880410782987,0.280248855655089
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.07763004302978516,"[[112.0, 56.0, 9.0, 9.0], [65.0, 45.0, 19.0, 7.0], [15.0, 19.0, 9.0, 6.0], [14.0, 4.0, 5.0, 1.0]]",0.42279666897987506,0.2901556220722954,0.28940284388813803,0.2867765098885875
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.07964515686035156,"[[112.0, 56.0, 9.0, 9.0], [69.0, 42.0, 18.0, 7.0], [14.0, 20.0, 9.0, 6.0], [13.0, 5.0, 5.0, 1.0]]",0.4152016346672835,0.28524632316347437,0.28437507359008585,0.28090889660075063
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.07427072525024414,"[[119.0, 55.0, 6.0, 6.0], [71.0, 45.0, 14.0, 6.0], [14.0, 22.0, 9.0, 4.0], [13.0, 6.0, 4.0, 1.0]]",0.44037705297247287,0.29976778194264037,0.3056359927015339,0.2976586817936256
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.07476925849914551,"[[121.0, 51.0, 9.0, 5.0], [73.0, 40.0, 19.0, 4.0], [13.0, 24.0, 7.0, 5.0], [11.0, 5.0, 7.0, 1.0]]",0.4277315136093762,0.2831509458501696,0.36011459064057477,0.27612658587601924
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.07228803634643555,"[[121.0, 51.0, 9.0, 5.0], [73.0, 40.0, 19.0, 4.0], [13.0, 24.0, 7.0, 5.0], [11.0, 5.0, 7.0, 1.0]]",0.4277315136093762,0.2831509458501696,0.36011459064057477,0.27612658587601924
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.07492947578430176,"[[121.0, 51.0, 9.0, 5.0], [73.0, 40.0, 19.0, 4.0], [13.0, 24.0, 7.0, 5.0], [11.0, 5.0, 7.0, 1.0]]",0.4277315136093762,0.2831509458501696,0.36011459064057477,0.27612658587601924
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.0921638011932373,"[[95.0, 59.0, 21.0, 11.0], [63.0, 36.0, 32.0, 5.0], [15.0, 15.0, 13.0, 6.0], [10.0, 8.0, 5.0, 1.0]]",0.3671640064769836,0.27138450609823056,0.25587482230748876,0.2584933239727559
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.0800938606262207,"[[110.0, 52.0, 15.0, 9.0], [69.0, 36.0, 24.0, 7.0], [17.0, 19.0, 8.0, 5.0], [13.0, 6.0, 4.0, 1.0]]",0.3924550852031768,0.2650015631931866,0.26076140696399447,0.2600998635770744
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.07897806167602539,"[[116.0, 54.0, 10.0, 6.0], [76.0, 41.0, 13.0, 6.0], [16.0, 21.0, 8.0, 4.0], [13.0, 6.0, 4.0, 1.0]]",0.4201750327704526,0.28269016631189275,0.28551880410782987,0.280248855655089
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.07530570030212402,"[[114.0, 56.0, 7.0, 9.0], [65.0, 44.0, 20.0, 7.0], [14.0, 20.0, 9.0, 6.0], [13.0, 5.0, 5.0, 1.0]]",0.4253219215051276,0.2917588097572606,0.2908234063660027,0.2863982786539379
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.07939958572387695,"[[116.0, 55.0, 6.0, 9.0], [75.0, 40.0, 14.0, 7.0], [15.0, 19.0, 9.0, 6.0], [13.0, 5.0, 5.0, 1.0]]",0.42027141645462257,0.2856072081960212,0.29231166731341,0.2846275812765294
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.07314491271972656,"[[116.0, 58.0, 6.0, 6.0], [74.0, 42.0, 14.0, 6.0], [13.0, 23.0, 9.0, 4.0], [13.0, 6.0, 4.0, 1.0]]",0.42522553782095773,0.2902224851706862,0.29731601661426227,0.2887189531374021
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.06821489334106445,"[[121.0, 51.0, 9.0, 5.0], [73.0, 40.0, 19.0, 4.0], [13.0, 24.0, 7.0, 5.0], [11.0, 5.0, 7.0, 1.0]]",0.4277315136093762,0.2831509458501696,0.36011459064057477,0.27612658587601924
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.0682215690612793,"[[121.0, 51.0, 9.0, 5.0], [73.0, 40.0, 19.0, 4.0], [13.0, 24.0, 7.0, 5.0], [11.0, 5.0, 7.0, 1.0]]",0.4277315136093762,0.2831509458501696,0.36011459064057477,0.27612658587601924
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.0703897476196289,"[[121.0, 51.0, 9.0, 5.0], [73.0, 40.0, 19.0, 4.0], [13.0, 24.0, 7.0, 5.0], [11.0, 5.0, 7.0, 1.0]]",0.4277315136093762,0.2831509458501696,0.36011459064057477,0.27612658587601924
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.08562755584716797,"[[90.0, 67.0, 23.0, 6.0], [56.0, 42.0, 33.0, 5.0], [14.0, 19.0, 9.0, 7.0], [11.0, 6.0, 5.0, 2.0]]",0.36203639447914254,0.2660966087868772,0.2737534693674236,0.26543658303804923
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.08341264724731445,"[[108.0, 54.0, 14.0, 10.0], [66.0, 36.0, 26.0, 8.0], [21.0, 15.0, 8.0, 5.0], [14.0, 5.0, 4.0, 1.0]]",0.38740458015267176,0.26215461626322734,0.259101893290768,0.2577930646810783
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.07835507392883301,"[[119.0, 50.0, 11.0, 6.0], [74.0, 43.0, 13.0, 6.0], [19.0, 18.0, 8.0, 4.0], [13.0, 6.0, 4.0, 1.0]]",0.43282057213354924,0.2904198177117748,0.2921985693112454,0.28725745889072474
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.09318900108337402,"[[115.0, 54.0, 8.0, 9.0], [74.0, 39.0, 16.0, 7.0], [15.0, 19.0, 9.0, 6.0], [13.0, 5.0, 5.0, 1.0]]",0.4152209114041175,0.28242544260536984,0.28701388945291384,0.280960519511166
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.08441686630249023,"[[111.0, 57.0, 9.0, 9.0], [69.0, 42.0, 18.0, 7.0], [15.0, 19.0, 9.0, 6.0], [12.0, 6.0, 5.0, 1.0]]",0.412695658878865,0.28314219119874307,0.28338526415865856,0.2804772712644148
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.0822596549987793,"[[116.0, 58.0, 6.0, 6.0], [74.0, 42.0, 14.0, 6.0], [13.0, 23.0, 9.0, 4.0], [13.0, 6.0, 4.0, 1.0]]",0.42522553782095773,0.2902224851706862,0.29731601661426227,0.2887189531374021
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.0778045654296875,"[[121.0, 51.0, 9.0, 5.0], [73.0, 40.0, 19.0, 4.0], [13.0, 24.0, 7.0, 5.0], [11.0, 5.0, 7.0, 1.0]]",0.4277315136093762,0.2831509458501696,0.36011459064057477,0.27612658587601924
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.07655739784240723,"[[121.0, 51.0, 9.0, 5.0], [73.0, 40.0, 19.0, 4.0], [13.0, 24.0, 7.0, 5.0], [11.0, 5.0, 7.0, 1.0]]",0.4277315136093762,0.2831509458501696,0.36011459064057477,0.27612658587601924
decision_tree_classifier,cross_validation,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.07640886306762695,"[[121.0, 51.0, 9.0, 5.0], [73.0, 40.0, 19.0, 4.0], [13.0, 24.0, 7.0, 5.0], [11.0, 5.0, 7.0, 1.0]]",0.4277315136093762,0.2831509458501696,0.36011459064057477,0.27612658587601924
decision_tree_classifier,holdout,True,True,True,default,0.0,"[[20, 13, 1, 3], [7, 18, 1, 1], [1, 8, 1, 0], [1, 4, 0, 0]]",0.4936708860759494,0.32680180180180185,0.3603982892274793,0.31854811854811854
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.08980417251586914,"[[99.0, 65.0, 15.0, 7.0], [55.0, 49.0, 23.0, 9.0], [18.0, 19.0, 8.0, 4.0], [6.0, 7.0, 8.0, 3.0]]",0.40257537204102084,0.2960123542473787,0.29712933921612467,0.2922226583653064
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.08988142013549805,"[[107.0, 58.0, 15.0, 6.0], [52.0, 49.0, 29.0, 6.0], [18.0, 22.0, 6.0, 3.0], [6.0, 8.0, 9.0, 1.0]]",0.41277276582620087,0.27727420379553397,0.2751988829405306,0.2723304978560773
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.09294438362121582,"[[113.0, 59.0, 13.0, 1.0], [51.0, 57.0, 22.0, 6.0], [19.0, 20.0, 7.0, 3.0], [6.0, 11.0, 5.0, 2.0]]",0.45309969928290544,0.3166553682388392,0.38886423107722035,0.30768812887799213
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.08343124389648438,"[[112.0, 60.0, 13.0, 1.0], [61.0, 46.0, 24.0, 5.0], [19.0, 20.0, 8.0, 2.0], [7.0, 6.0, 10.0, 1.0]]",0.42270028529570514,0.28818077049316676,0.3648468551197553,0.281190639723783
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.07909035682678223,"[[114.0, 58.0, 14.0, 0.0], [61.0, 47.0, 22.0, 6.0], [19.0, 20.0, 8.0, 2.0], [7.0, 6.0, 10.0, 1.0]]",0.43033387308196475,0.2928069503242647,0.3697525506900079,0.2855645288987001
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.07579827308654785,"[[119.0, 55.0, 11.0, 1.0], [53.0, 57.0, 19.0, 7.0], [18.0, 21.0, 7.0, 3.0], [6.0, 11.0, 5.0, 2.0]]",0.4682512144344206,0.32416921532511406,0.392245037298464,0.31290130099056795
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.07506012916564941,"[[115.0, 64.0, 6.0, 1.0], [64.0, 59.0, 11.0, 2.0], [22.0, 20.0, 5.0, 2.0], [6.0, 12.0, 4.0, 2.0]]",0.4580345439124065,0.31288966681053376,0.47210414135944556,0.30282121905076337
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.07490348815917969,"[[115.0, 64.0, 6.0, 1.0], [64.0, 59.0, 11.0, 2.0], [22.0, 20.0, 5.0, 2.0], [6.0, 12.0, 4.0, 2.0]]",0.4580345439124065,0.31288966681053376,0.47210414135944556,0.30282121905076337
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.07545185089111328,"[[115.0, 64.0, 6.0, 1.0], [64.0, 59.0, 11.0, 2.0], [22.0, 20.0, 5.0, 2.0], [6.0, 12.0, 4.0, 2.0]]",0.4580345439124065,0.31288966681053376,0.47210414135944556,0.30282121905076337
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.09014749526977539,"[[107.0, 52.0, 22.0, 5.0], [58.0, 44.0, 27.0, 7.0], [18.0, 18.0, 9.0, 4.0], [5.0, 7.0, 9.0, 3.0]]",0.412695658878865,0.3018077009590876,0.3124526919010771,0.30229768207164137
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.08444523811340332,"[[98.0, 57.0, 22.0, 9.0], [50.0, 49.0, 29.0, 8.0], [18.0, 21.0, 7.0, 3.0], [5.0, 9.0, 9.0, 1.0]]",0.3924936386768448,0.2710754530063571,0.3536559146880744,0.26374946355573864
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.08284187316894531,"[[113.0, 60.0, 12.0, 1.0], [48.0, 58.0, 22.0, 8.0], [18.0, 21.0, 7.0, 3.0], [6.0, 12.0, 4.0, 2.0]]",0.45560567507132393,0.3184710136109113,0.3123730913044178,0.31095770959903846
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.07845592498779297,"[[114.0, 58.0, 13.0, 1.0], [62.0, 46.0, 23.0, 5.0], [19.0, 19.0, 9.0, 2.0], [8.0, 5.0, 10.0, 1.0]]",0.43027604287146276,0.2960575040115406,0.370690199559591,0.28785376325724615
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.07965230941772461,"[[114.0, 58.0, 14.0, 0.0], [60.0, 47.0, 23.0, 6.0], [19.0, 19.0, 9.0, 2.0], [8.0, 5.0, 10.0, 1.0]]",0.4328398488703833,0.2980737825295318,0.37239382847107,0.28985791266006045
decision_tree_classifier,cross_validation,False,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.08103108406066895,"[[121.0, 53.0, 11.0, 1.0], [54.0, 56.0, 19.0, 7.0], [18.0, 21.0, 7.0, 3.0], [7.0, 10.0, 5.0, 2.0]]",0.47077646695967307,0.3247187930180448,0.3921501442687883,0.3134471073395974
